user_id,event_index,event_type,event_timestamp
U01903,0,landing,2024-01-15 00:00:00
U01903,1,browse,2024-01-15 22:00:00
U01903,2,register,2024-01-17 09:00:00
U01903,3,exit,2024-01-17 21:00:00
U01904,0,landing,2024-01-10 00:00:00
U01904,1,browse,2024-01-10 21:00:00
U01904,2,browse,2024-01-12 07:00:00
U01904,3,register,2024-01-13 14:00:00
U01904,4,deposit,2024-01-13 21:00:00
U01905,0,landing,2024-01-11 00:00:00
U01905,1,browse,2024-01-11 11:00:00
U01905,2,register,2024-01-12 00:00:00
U01905,3,exit,2024-01-13 02:00:00
U01906,0,landing,2024-01-06 00:00:00
U01906,1,browse,2024-01-06 21:00:00
U01906,2,exit,2024-01-08 07:00:00
U01907,0,landing,2024-01-21 00:00:00
U01907,1,exit,2024-01-22 03:00:00
U01908,0,landing,2024-01-16 00:00:00
U01908,1,browse,2024-01-16 20:00:00
U01908,2,exit,2024-01-17 20:00:00
U01909,0,landing,2024-01-15 00:00:00
U01909,1,browse,2024-01-15 20:00:00
U01909,2,register,2024-01-17 00:00:00
U01909,3,exit,2024-01-18 02:00:00
U01910,0,landing,2024-01-02 00:00:00
U01910,1,browse,2024-01-03 03:00:00
U01910,2,browse,2024-01-04 02:00:00
U01910,3,exit,2024-01-04 11:00:00
U01911,0,landing,2024-01-25 00:00:00
U01911,1,exit,2024-01-25 18:00:00
U01912,0,landing,2024-01-10 00:00:00
U01912,1,browse,2024-01-11 00:00:00
U01912,2,register,2024-01-11 02:00:00
U01912,3,exit,2024-01-11 23:00:00
U01913,0,landing,2024-01-24 00:00:00
U01913,1,browse,2024-01-24 13:00:00
U01913,2,exit,2024-01-25 03:00:00
U01914,0,landing,2024-01-06 00:00:00
U01914,1,browse,2024-01-06 21:00:00
U01914,2,register,2024-01-08 04:00:00
U01914,3,deposit,2024-01-09 11:00:00
U01914,4,exit,2024-01-09 14:00:00
U01915,0,landing,2024-01-23 00:00:00
U01915,1,browse,2024-01-24 08:00:00
U01915,2,exit,2024-01-25 00:00:00
U01916,0,landing,2024-01-21 00:00:00
U01916,1,browse,2024-01-21 22:00:00
U01916,2,register,2024-01-22 16:00:00
U01916,3,deposit,2024-01-24 03:00:00
U01916,4,exit,2024-01-25 03:00:00
U01917,0,landing,2024-01-29 00:00:00
U01917,1,browse,2024-01-29 05:00:00
U01917,2,exit,2024-01-30 02:00:00
U01918,0,landing,2024-01-24 00:00:00
U01918,1,exit,2024-01-25 03:00:00
U01919,0,landing,2024-01-19 00:00:00
U01919,1,browse,2024-01-19 13:00:00
U01919,2,exit,2024-01-19 19:00:00
U01920,0,landing,2024-01-22 00:00:00
U01920,1,browse,2024-01-22 17:00:00
U01920,2,exit,2024-01-24 03:00:00
U01921,0,landing,2024-01-28 00:00:00
U01921,1,browse,2024-01-28 21:00:00
U01921,2,register,2024-01-29 21:00:00
U01921,3,exit,2024-01-31 02:00:00
U01922,0,landing,2024-01-12 00:00:00
U01922,1,browse,2024-01-12 22:00:00
U01922,2,register,2024-01-13 11:00:00
U01922,3,deposit,2024-01-14 04:00:00
U01922,4,exit,2024-01-14 21:00:00
U01923,0,landing,2024-01-14 00:00:00
U01923,1,browse,2024-01-15 02:00:00
U01923,2,register,2024-01-16 10:00:00
U01923,3,exit,2024-01-16 14:00:00
U01924,0,landing,2024-01-12 00:00:00
U01924,1,browse,2024-01-12 02:00:00
U01924,2,browse,2024-01-13 06:00:00
U01924,3,exit,2024-01-13 09:00:00
U01925,0,landing,2024-01-28 00:00:00
U01925,1,exit,2024-01-28 21:00:00
U01926,0,landing,2024-01-21 00:00:00
U01926,1,browse,2024-01-21 05:00:00
U01926,2,exit,2024-01-21 10:00:00
U01927,0,landing,2024-01-18 00:00:00
U01927,1,browse,2024-01-18 11:00:00
U01927,2,exit,2024-01-19 20:00:00
U01928,0,landing,2024-01-20 00:00:00
U01928,1,browse,2024-01-20 13:00:00
U01928,2,browse,2024-01-20 18:00:00
U01928,3,exit,2024-01-21 22:00:00
U01929,0,landing,2024-01-24 00:00:00
U01929,1,browse,2024-01-24 10:00:00
U01929,2,exit,2024-01-25 08:00:00
U01930,0,landing,2024-01-23 00:00:00
U01930,1,browse,2024-01-24 04:00:00
U01930,2,register,2024-01-24 06:00:00
U01930,3,deposit,2024-01-25 08:00:00
U01930,4,exit,2024-01-26 03:00:00
U01931,0,landing,2024-01-14 00:00:00
U01931,1,browse,2024-01-14 10:00:00
U01931,2,register,2024-01-15 03:00:00
U01931,3,deposit,2024-01-15 18:00:00
U01931,4,exit,2024-01-16 15:00:00
U01932,0,landing,2024-01-30 00:00:00
U01932,1,browse,2024-01-30 23:00:00
U01932,2,register,2024-01-31 09:00:00
U01932,3,exit,2024-01-31 22:00:00
U01933,0,landing,2024-01-20 00:00:00
U01933,1,browse,2024-01-20 03:00:00
U01933,2,register,2024-01-20 12:00:00
U01933,3,deposit,2024-01-21 23:00:00
U01933,4,exit,2024-01-22 22:00:00
U01934,0,landing,2024-01-11 00:00:00
U01934,1,exit,2024-01-11 21:00:00
U01935,0,landing,2024-01-22 00:00:00
U01935,1,exit,2024-01-22 14:00:00
U01936,0,landing,2024-01-08 00:00:00
U01936,1,browse,2024-01-08 14:00:00
U01936,2,browse,2024-01-09 13:00:00
U01936,3,exit,2024-01-09 15:00:00
U01937,0,landing,2024-01-13 00:00:00
U01937,1,browse,2024-01-13 02:00:00
U01937,2,register,2024-01-14 07:00:00
U01937,3,exit,2024-01-14 21:00:00
U01938,0,landing,2024-01-13 00:00:00
U01938,1,browse,2024-01-13 08:00:00
U01938,2,register,2024-01-13 14:00:00
U01938,3,deposit,2024-01-14 02:00:00
U01938,4,exit,2024-01-15 11:00:00
U01939,0,landing,2024-01-24 00:00:00
U01939,1,exit,2024-01-25 10:00:00
U01940,0,landing,2024-01-20 00:00:00
U01940,1,browse,2024-01-20 23:00:00
U01940,2,register,2024-01-21 20:00:00
U01940,3,deposit,2024-01-22 23:00:00
U01940,4,exit,2024-01-23 12:00:00
U01941,0,landing,2024-01-16 00:00:00
U01941,1,browse,2024-01-16 17:00:00
U01941,2,browse,2024-01-18 02:00:00
U01941,3,exit,2024-01-18 10:00:00
U01942,0,landing,2024-01-01 00:00:00
U01942,1,exit,2024-01-01 01:00:00
U01943,0,landing,2024-01-04 00:00:00
U01943,1,browse,2024-01-04 23:00:00
U01943,2,exit,2024-01-05 23:00:00
U01944,0,landing,2024-01-27 00:00:00
U01944,1,exit,2024-01-27 05:00:00
U01945,0,landing,2024-01-03 00:00:00
U01945,1,browse,2024-01-04 01:00:00
U01945,2,register,2024-01-05 08:00:00
U01945,3,exit,2024-01-05 10:00:00
U01946,0,landing,2024-01-09 00:00:00
U01946,1,exit,2024-01-09 21:00:00
U01947,0,landing,2024-01-17 00:00:00
U01947,1,browse,2024-01-17 10:00:00
U01947,2,register,2024-01-17 19:00:00
U01947,3,deposit,2024-01-19 02:00:00
U01947,4,exit,2024-01-19 05:00:00
U01948,0,landing,2024-01-22 00:00:00
U01948,1,browse,2024-01-22 19:00:00
U01948,2,exit,2024-01-23 19:00:00
U01949,0,landing,2024-01-17 00:00:00
U01949,1,browse,2024-01-17 10:00:00
U01949,2,register,2024-01-17 22:00:00
U01949,3,deposit,2024-01-18 22:00:00
U01949,4,exit,2024-01-19 06:00:00
U01950,0,landing,2024-01-12 00:00:00
U01950,1,browse,2024-01-12 17:00:00
U01950,2,browse,2024-01-13 14:00:00
U01950,3,register,2024-01-13 16:00:00
U01950,4,deposit,2024-01-13 18:00:00
U01951,0,landing,2024-01-30 00:00:00
U01951,1,browse,2024-01-31 03:00:00
U01951,2,register,2024-01-31 06:00:00
U01951,3,exit,2024-02-01 17:00:00
U01952,0,landing,2024-01-06 00:00:00
U01952,1,browse,2024-01-06 07:00:00
U01952,2,exit,2024-01-06 08:00:00
U01953,0,landing,2024-01-16 00:00:00
U01953,1,browse,2024-01-17 06:00:00
U01953,2,register,2024-01-18 09:00:00
U01953,3,deposit,2024-01-19 20:00:00
U01953,4,exit,2024-01-21 01:00:00
U01954,0,landing,2024-01-10 00:00:00
U01954,1,browse,2024-01-11 07:00:00
U01954,2,exit,2024-01-12 14:00:00
U01955,0,landing,2024-01-09 00:00:00
U01955,1,exit,2024-01-09 09:00:00
U01956,0,landing,2024-01-22 00:00:00
U01956,1,browse,2024-01-22 07:00:00
U01956,2,exit,2024-01-23 14:00:00
U01957,0,landing,2024-01-05 00:00:00
U01957,1,browse,2024-01-05 15:00:00
U01957,2,exit,2024-01-07 00:00:00
U01958,0,landing,2024-01-04 00:00:00
U01958,1,browse,2024-01-05 02:00:00
U01958,2,register,2024-01-05 21:00:00
U01958,3,deposit,2024-01-06 04:00:00
U01958,4,exit,2024-01-06 20:00:00
U01959,0,landing,2024-01-11 00:00:00
U01959,1,browse,2024-01-12 06:00:00
U01959,2,browse,2024-01-13 16:00:00
U01959,3,exit,2024-01-15 02:00:00
U01960,0,landing,2024-01-05 00:00:00
U01960,1,browse,2024-01-05 21:00:00
U01960,2,exit,2024-01-07 01:00:00
U01961,0,landing,2024-01-28 00:00:00
U01961,1,browse,2024-01-28 03:00:00
U01961,2,browse,2024-01-29 04:00:00
U01961,3,exit,2024-01-29 08:00:00
U01962,0,landing,2024-01-27 00:00:00
U01962,1,browse,2024-01-27 16:00:00
U01962,2,register,2024-01-28 03:00:00
U01962,3,exit,2024-01-29 05:00:00
U01963,0,landing,2024-01-12 00:00:00
U01963,1,browse,2024-01-12 13:00:00
U01963,2,exit,2024-01-13 15:00:00
U01964,0,landing,2024-01-18 00:00:00
U01964,1,browse,2024-01-19 05:00:00
U01964,2,exit,2024-01-19 13:00:00
U01965,0,landing,2024-01-11 00:00:00
U01965,1,browse,2024-01-11 22:00:00
U01965,2,exit,2024-01-12 10:00:00
U01966,0,landing,2024-01-18 00:00:00
U01966,1,browse,2024-01-19 06:00:00
U01966,2,exit,2024-01-19 13:00:00
U01967,0,landing,2024-01-03 00:00:00
U01967,1,browse,2024-01-04 00:00:00
U01967,2,exit,2024-01-05 04:00:00
U01968,0,landing,2024-01-15 00:00:00
U01968,1,browse,2024-01-15 08:00:00
U01968,2,register,2024-01-15 16:00:00
U01968,3,deposit,2024-01-16 11:00:00
U01968,4,exit,2024-01-16 20:00:00
U01969,0,landing,2024-01-10 00:00:00
U01969,1,exit,2024-01-11 05:00:00
U01970,0,landing,2024-01-17 00:00:00
U01970,1,browse,2024-01-17 12:00:00
U01970,2,register,2024-01-18 14:00:00
U01970,3,exit,2024-01-19 23:00:00
U01971,0,landing,2024-01-24 00:00:00
U01971,1,browse,2024-01-24 23:00:00
U01971,2,register,2024-01-26 09:00:00
U01971,3,deposit,2024-01-26 19:00:00
U01971,4,exit,2024-01-28 05:00:00
U01972,0,landing,2024-01-17 00:00:00
U01972,1,browse,2024-01-17 11:00:00
U01972,2,register,2024-01-18 11:00:00
U01972,3,deposit,2024-01-18 22:00:00
U01972,4,exit,2024-01-19 05:00:00
U01973,0,landing,2024-01-08 00:00:00
U01973,1,browse,2024-01-08 10:00:00
U01973,2,exit,2024-01-09 21:00:00
U01974,0,landing,2024-01-20 00:00:00
U01974,1,exit,2024-01-21 04:00:00
U01975,0,landing,2024-01-09 00:00:00
U01975,1,exit,2024-01-09 04:00:00
U01976,0,landing,2024-01-13 00:00:00
U01976,1,exit,2024-01-13 19:00:00
U01977,0,landing,2024-01-11 00:00:00
U01977,1,browse,2024-01-11 09:00:00
U01977,2,register,2024-01-12 05:00:00
U01977,3,deposit,2024-01-12 06:00:00
U01977,4,exit,2024-01-12 11:00:00
U01978,0,landing,2024-01-20 00:00:00
U01978,1,browse,2024-01-20 05:00:00
U01978,2,register,2024-01-20 09:00:00
U01978,3,exit,2024-01-21 12:00:00
U01979,0,landing,2024-01-08 00:00:00
U01979,1,browse,2024-01-09 02:00:00
U01979,2,register,2024-01-09 13:00:00
U01979,3,exit,2024-01-10 16:00:00
U01980,0,landing,2024-01-03 00:00:00
U01980,1,browse,2024-01-03 15:00:00
U01980,2,browse,2024-01-04 09:00:00
U01980,3,exit,2024-01-04 18:00:00
U01981,0,landing,2024-01-04 00:00:00
U01981,1,exit,2024-01-04 10:00:00
U01982,0,landing,2024-01-21 00:00:00
U01982,1,browse,2024-01-21 08:00:00
U01982,2,browse,2024-01-22 18:00:00
U01982,3,register,2024-01-23 14:00:00
U01982,4,deposit,2024-01-25 00:00:00
U01983,0,landing,2024-01-22 00:00:00
U01983,1,browse,2024-01-23 05:00:00
U01983,2,exit,2024-01-24 01:00:00
U01984,0,landing,2024-01-05 00:00:00
U01984,1,browse,2024-01-05 05:00:00
U01984,2,exit,2024-01-06 03:00:00
U01985,0,landing,2024-01-02 00:00:00
U01985,1,exit,2024-01-03 01:00:00
U01986,0,landing,2024-01-14 00:00:00
U01986,1,browse,2024-01-14 11:00:00
U01986,2,exit,2024-01-15 19:00:00
U01987,0,landing,2024-01-20 00:00:00
U01987,1,browse,2024-01-21 00:00:00
U01987,2,register,2024-01-21 16:00:00
U01987,3,exit,2024-01-23 00:00:00
U01988,0,landing,2024-01-28 00:00:00
U01988,1,browse,2024-01-28 18:00:00
U01988,2,register,2024-01-29 12:00:00
U01988,3,exit,2024-01-30 05:00:00
U01989,0,landing,2024-01-09 00:00:00
U01989,1,browse,2024-01-09 23:00:00
U01989,2,exit,2024-01-10 05:00:00
U01990,0,landing,2024-01-19 00:00:00
U01990,1,browse,2024-01-20 08:00:00
U01990,2,exit,2024-01-20 23:00:00
U01991,0,landing,2024-01-23 00:00:00
U01991,1,browse,2024-01-24 08:00:00
U01991,2,register,2024-01-25 09:00:00
U01991,3,exit,2024-01-26 19:00:00
U01992,0,landing,2024-01-22 00:00:00
U01992,1,exit,2024-01-23 01:00:00
U01993,0,landing,2024-01-21 00:00:00
U01993,1,browse,2024-01-21 07:00:00
U01993,2,browse,2024-01-21 14:00:00
U01993,3,exit,2024-01-21 22:00:00
U01994,0,landing,2024-01-08 00:00:00
U01994,1,exit,2024-01-09 00:00:00
U01995,0,landing,2024-01-27 00:00:00
U01995,1,browse,2024-01-28 02:00:00
U01995,2,exit,2024-01-28 05:00:00
U01996,0,landing,2024-01-19 00:00:00
U01996,1,browse,2024-01-20 10:00:00
U01996,2,exit,2024-01-20 13:00:00
U01997,0,landing,2024-01-27 00:00:00
U01997,1,exit,2024-01-28 04:00:00
U01998,0,landing,2024-01-01 00:00:00
U01998,1,browse,2024-01-01 22:00:00
U01998,2,browse,2024-01-02 05:00:00
U01998,3,exit,2024-01-03 00:00:00
U01999,0,landing,2024-01-26 00:00:00
U01999,1,exit,2024-01-26 02:00:00
U02000,0,landing,2024-01-12 00:00:00
U02000,1,browse,2024-01-12 23:00:00
U02000,2,register,2024-01-13 15:00:00
U02000,3,exit,2024-01-14 09:00:00
U02001,0,landing,2024-01-21 00:00:00
U02001,1,browse,2024-01-21 17:00:00
U02001,2,browse,2024-01-22 04:00:00
U02001,3,exit,2024-01-22 18:00:00
U02002,0,landing,2024-01-24 00:00:00
U02002,1,browse,2024-01-25 02:00:00
U02002,2,exit,2024-01-26 01:00:00
U02003,0,landing,2024-01-03 00:00:00
U02003,1,browse,2024-01-03 22:00:00
U02003,2,browse,2024-01-04 21:00:00
U02003,3,exit,2024-01-06 08:00:00
U02004,0,landing,2024-01-04 00:00:00
U02004,1,browse,2024-01-04 06:00:00
U02004,2,register,2024-01-05 08:00:00
U02004,3,exit,2024-01-06 05:00:00
U02005,0,landing,2024-01-07 00:00:00
U02005,1,browse,2024-01-07 17:00:00
U02005,2,exit,2024-01-09 01:00:00
U02006,0,landing,2024-01-25 00:00:00
U02006,1,browse,2024-01-25 11:00:00
U02006,2,exit,2024-01-25 22:00:00
U02007,0,landing,2024-01-30 00:00:00
U02007,1,browse,2024-01-31 09:00:00
U02007,2,browse,2024-02-01 04:00:00
U02007,3,exit,2024-02-02 15:00:00
U02008,0,landing,2024-01-23 00:00:00
U02008,1,browse,2024-01-24 02:00:00
U02008,2,register,2024-01-24 19:00:00
U02008,3,deposit,2024-01-25 05:00:00
U02008,4,exit,2024-01-26 03:00:00
U02009,0,landing,2024-01-04 00:00:00
U02009,1,browse,2024-01-04 19:00:00
U02009,2,exit,2024-01-05 01:00:00
U02010,0,landing,2024-01-08 00:00:00
U02010,1,browse,2024-01-08 10:00:00
U02010,2,exit,2024-01-09 04:00:00
U02011,0,landing,2024-01-08 00:00:00
U02011,1,browse,2024-01-08 16:00:00
U02011,2,exit,2024-01-09 07:00:00
U02012,0,landing,2024-01-01 00:00:00
U02012,1,browse,2024-01-02 07:00:00
U02012,2,register,2024-01-03 12:00:00
U02012,3,deposit,2024-01-04 15:00:00
U02012,4,exit,2024-01-05 04:00:00
U02013,0,landing,2024-01-21 00:00:00
U02013,1,browse,2024-01-22 01:00:00
U02013,2,exit,2024-01-22 18:00:00
U02014,0,landing,2024-01-09 00:00:00
U02014,1,browse,2024-01-10 04:00:00
U02014,2,exit,2024-01-11 04:00:00
U02015,0,landing,2024-01-03 00:00:00
U02015,1,browse,2024-01-03 09:00:00
U02015,2,register,2024-01-04 06:00:00
U02015,3,deposit,2024-01-04 22:00:00
U02015,4,exit,2024-01-06 09:00:00
U02016,0,landing,2024-01-17 00:00:00
U02016,1,browse,2024-01-18 07:00:00
U02016,2,browse,2024-01-19 18:00:00
U02016,3,exit,2024-01-20 15:00:00
U02017,0,landing,2024-01-23 00:00:00
U02017,1,browse,2024-01-23 15:00:00
U02017,2,register,2024-01-24 21:00:00
U02017,3,deposit,2024-01-25 15:00:00
U02017,4,exit,2024-01-25 19:00:00
U02018,0,landing,2024-01-03 00:00:00
U02018,1,browse,2024-01-03 11:00:00
U02018,2,exit,2024-01-03 13:00:00
U02019,0,landing,2024-01-28 00:00:00
U02019,1,browse,2024-01-28 10:00:00
U02019,2,register,2024-01-28 15:00:00
U02019,3,deposit,2024-01-29 14:00:00
U02019,4,exit,2024-01-29 19:00:00
U02020,0,landing,2024-01-09 00:00:00
U02020,1,exit,2024-01-09 17:00:00
U02021,0,landing,2024-01-24 00:00:00
U02021,1,exit,2024-01-24 02:00:00
U02022,0,landing,2024-01-05 00:00:00
U02022,1,browse,2024-01-06 02:00:00
U02022,2,exit,2024-01-06 16:00:00
U02023,0,landing,2024-01-10 00:00:00
U02023,1,browse,2024-01-10 22:00:00
U02023,2,exit,2024-01-11 13:00:00
U02024,0,landing,2024-01-05 00:00:00
U02024,1,browse,2024-01-06 11:00:00
U02024,2,exit,2024-01-07 08:00:00
U02025,0,landing,2024-01-20 00:00:00
U02025,1,exit,2024-01-20 04:00:00
U02026,0,landing,2024-01-20 00:00:00
U02026,1,browse,2024-01-20 05:00:00
U02026,2,register,2024-01-21 15:00:00
U02026,3,exit,2024-01-22 18:00:00
U02027,0,landing,2024-01-25 00:00:00
U02027,1,browse,2024-01-25 12:00:00
U02027,2,register,2024-01-26 00:00:00
U02027,3,exit,2024-01-26 02:00:00
U02028,0,landing,2024-01-13 00:00:00
U02028,1,browse,2024-01-14 01:00:00
U02028,2,register,2024-01-15 04:00:00
U02028,3,deposit,2024-01-16 05:00:00
U02028,4,exit,2024-01-17 12:00:00
U02029,0,landing,2024-01-23 00:00:00
U02029,1,browse,2024-01-24 04:00:00
U02029,2,register,2024-01-24 21:00:00
U02029,3,deposit,2024-01-26 05:00:00
U02029,4,exit,2024-01-26 11:00:00
U02030,0,landing,2024-01-21 00:00:00
U02030,1,browse,2024-01-21 06:00:00
U02030,2,register,2024-01-22 04:00:00
U02030,3,exit,2024-01-23 09:00:00
U02031,0,landing,2024-01-18 00:00:00
U02031,1,browse,2024-01-18 04:00:00
U02031,2,register,2024-01-19 04:00:00
U02031,3,exit,2024-01-19 11:00:00
U02032,0,landing,2024-01-01 00:00:00
U02032,1,browse,2024-01-01 21:00:00
U02032,2,exit,2024-01-02 22:00:00
U02033,0,landing,2024-01-12 00:00:00
U02033,1,browse,2024-01-12 05:00:00
U02033,2,exit,2024-01-12 17:00:00
U02034,0,landing,2024-01-12 00:00:00
U02034,1,browse,2024-01-12 07:00:00
U02034,2,register,2024-01-12 17:00:00
U02034,3,deposit,2024-01-13 17:00:00
U02034,4,exit,2024-01-14 05:00:00
U02035,0,landing,2024-01-23 00:00:00
U02035,1,exit,2024-01-23 12:00:00
U02036,0,landing,2024-01-30 00:00:00
U02036,1,browse,2024-01-31 11:00:00
U02036,2,register,2024-01-31 19:00:00
U02036,3,exit,2024-02-01 15:00:00
U02037,0,landing,2024-01-04 00:00:00
U02037,1,exit,2024-01-04 23:00:00
U02038,0,landing,2024-01-07 00:00:00
U02038,1,browse,2024-01-07 10:00:00
U02038,2,register,2024-01-08 08:00:00
U02038,3,deposit,2024-01-09 14:00:00
U02038,4,exit,2024-01-10 15:00:00
U02039,0,landing,2024-01-03 00:00:00
U02039,1,browse,2024-01-03 22:00:00
U02039,2,exit,2024-01-04 14:00:00
U02040,0,landing,2024-01-07 00:00:00
U02040,1,browse,2024-01-08 02:00:00
U02040,2,exit,2024-01-08 05:00:00
U02041,0,landing,2024-01-26 00:00:00
U02041,1,browse,2024-01-26 07:00:00
U02041,2,exit,2024-01-27 17:00:00
U02042,0,landing,2024-01-19 00:00:00
U02042,1,browse,2024-01-20 11:00:00
U02042,2,exit,2024-01-21 21:00:00
U02043,0,landing,2024-01-15 00:00:00
U02043,1,browse,2024-01-15 13:00:00
U02043,2,register,2024-01-16 08:00:00
U02043,3,deposit,2024-01-17 12:00:00
U02043,4,exit,2024-01-18 14:00:00
U02044,0,landing,2024-01-18 00:00:00
U02044,1,browse,2024-01-19 07:00:00
U02044,2,browse,2024-01-20 08:00:00
U02044,3,register,2024-01-21 04:00:00
U02044,4,deposit,2024-01-22 12:00:00
U02045,0,landing,2024-01-25 00:00:00
U02045,1,exit,2024-01-25 19:00:00
U02046,0,landing,2024-01-02 00:00:00
U02046,1,browse,2024-01-02 13:00:00
U02046,2,exit,2024-01-02 19:00:00
U02047,0,landing,2024-01-18 00:00:00
U02047,1,browse,2024-01-18 12:00:00
U02047,2,exit,2024-01-19 09:00:00
U02048,0,landing,2024-01-07 00:00:00
U02048,1,browse,2024-01-07 23:00:00
U02048,2,register,2024-01-09 10:00:00
U02048,3,deposit,2024-01-09 14:00:00
U02048,4,exit,2024-01-10 18:00:00
U02049,0,landing,2024-01-23 00:00:00
U02049,1,browse,2024-01-23 03:00:00
U02049,2,register,2024-01-23 17:00:00
U02049,3,deposit,2024-01-24 00:00:00
U02049,4,exit,2024-01-25 06:00:00
U02050,0,landing,2024-01-29 00:00:00
U02050,1,exit,2024-01-29 15:00:00
U02051,0,landing,2024-01-21 00:00:00
U02051,1,browse,2024-01-21 01:00:00
U02051,2,browse,2024-01-21 04:00:00
U02051,3,register,2024-01-22 05:00:00
U02051,4,deposit,2024-01-22 19:00:00
U02052,0,landing,2024-01-04 00:00:00
U02052,1,exit,2024-01-04 19:00:00
U02053,0,landing,2024-01-27 00:00:00
U02053,1,browse,2024-01-27 22:00:00
U02053,2,exit,2024-01-28 10:00:00
U02054,0,landing,2024-01-27 00:00:00
U02054,1,exit,2024-01-27 15:00:00
U02055,0,landing,2024-01-08 00:00:00
U02055,1,browse,2024-01-08 17:00:00
U02055,2,register,2024-01-09 21:00:00
U02055,3,deposit,2024-01-10 17:00:00
U02055,4,exit,2024-01-11 07:00:00
U02056,0,landing,2024-01-21 00:00:00
U02056,1,exit,2024-01-21 18:00:00
U02057,0,landing,2024-01-13 00:00:00
U02057,1,browse,2024-01-13 18:00:00
U02057,2,browse,2024-01-14 07:00:00
U02057,3,exit,2024-01-15 15:00:00
U02058,0,landing,2024-01-02 00:00:00
U02058,1,browse,2024-01-03 05:00:00
U02058,2,browse,2024-01-03 14:00:00
U02058,3,exit,2024-01-04 05:00:00
U02059,0,landing,2024-01-03 00:00:00
U02059,1,browse,2024-01-03 12:00:00
U02059,2,browse,2024-01-04 23:00:00
U02059,3,register,2024-01-05 20:00:00
U02059,4,exit,2024-01-06 07:00:00
U02060,0,landing,2024-01-09 00:00:00
U02060,1,exit,2024-01-10 02:00:00
U02061,0,landing,2024-01-09 00:00:00
U02061,1,browse,2024-01-09 07:00:00
U02061,2,exit,2024-01-09 15:00:00
U02062,0,landing,2024-01-28 00:00:00
U02062,1,browse,2024-01-29 08:00:00
U02062,2,register,2024-01-29 21:00:00
U02062,3,deposit,2024-01-30 06:00:00
U02062,4,exit,2024-01-31 16:00:00
U02063,0,landing,2024-01-16 00:00:00
U02063,1,exit,2024-01-17 07:00:00
U02064,0,landing,2024-01-06 00:00:00
U02064,1,browse,2024-01-06 06:00:00
U02064,2,exit,2024-01-06 11:00:00
U02065,0,landing,2024-01-20 00:00:00
U02065,1,browse,2024-01-20 03:00:00
U02065,2,register,2024-01-21 12:00:00
U02065,3,deposit,2024-01-22 01:00:00
U02065,4,exit,2024-01-22 15:00:00
U02066,0,landing,2024-01-28 00:00:00
U02066,1,browse,2024-01-28 17:00:00
U02066,2,browse,2024-01-29 05:00:00
U02066,3,register,2024-01-30 04:00:00
U02066,4,deposit,2024-01-31 10:00:00
U02067,0,landing,2024-01-10 00:00:00
U02067,1,browse,2024-01-11 09:00:00
U02067,2,register,2024-01-11 14:00:00
U02067,3,deposit,2024-01-12 05:00:00
U02067,4,exit,2024-01-12 17:00:00
U02068,0,landing,2024-01-01 00:00:00
U02068,1,browse,2024-01-02 05:00:00
U02068,2,exit,2024-01-02 10:00:00
U02069,0,landing,2024-01-18 00:00:00
U02069,1,browse,2024-01-18 21:00:00
U02069,2,register,2024-01-19 01:00:00
U02069,3,deposit,2024-01-19 09:00:00
U02069,4,exit,2024-01-19 14:00:00
U02070,0,landing,2024-01-06 00:00:00
U02070,1,browse,2024-01-06 21:00:00
U02070,2,exit,2024-01-07 21:00:00
U02071,0,landing,2024-01-01 00:00:00
U02071,1,browse,2024-01-02 01:00:00
U02071,2,exit,2024-01-02 02:00:00
U02072,0,landing,2024-01-04 00:00:00
U02072,1,browse,2024-01-04 15:00:00
U02072,2,exit,2024-01-04 18:00:00
U02073,0,landing,2024-01-30 00:00:00
U02073,1,browse,2024-01-31 07:00:00
U02073,2,browse,2024-02-01 08:00:00
U02073,3,exit,2024-02-02 03:00:00
U02074,0,landing,2024-01-08 00:00:00
U02074,1,browse,2024-01-09 08:00:00
U02074,2,exit,2024-01-10 01:00:00
U02075,0,landing,2024-01-30 00:00:00
U02075,1,browse,2024-01-30 10:00:00
U02075,2,exit,2024-01-31 16:00:00
U02076,0,landing,2024-01-06 00:00:00
U02076,1,browse,2024-01-07 01:00:00
U02076,2,register,2024-01-07 18:00:00
U02076,3,exit,2024-01-08 05:00:00
U02077,0,landing,2024-01-05 00:00:00
U02077,1,browse,2024-01-05 03:00:00
U02077,2,browse,2024-01-06 09:00:00
U02077,3,exit,2024-01-07 12:00:00
U02078,0,landing,2024-01-27 00:00:00
U02078,1,browse,2024-01-27 23:00:00
U02078,2,register,2024-01-28 13:00:00
U02078,3,deposit,2024-01-29 15:00:00
U02078,4,exit,2024-01-30 18:00:00
U02079,0,landing,2024-01-15 00:00:00
U02079,1,exit,2024-01-16 05:00:00
U02080,0,landing,2024-01-13 00:00:00
U02080,1,browse,2024-01-13 09:00:00
U02080,2,register,2024-01-14 19:00:00
U02080,3,deposit,2024-01-15 09:00:00
U02080,4,exit,2024-01-16 01:00:00
U02081,0,landing,2024-01-22 00:00:00
U02081,1,browse,2024-01-23 00:00:00
U02081,2,browse,2024-01-24 06:00:00
U02081,3,register,2024-01-25 09:00:00
U02081,4,exit,2024-01-26 09:00:00
U02082,0,landing,2024-01-21 00:00:00
U02082,1,browse,2024-01-22 05:00:00
U02082,2,register,2024-01-23 01:00:00
U02082,3,deposit,2024-01-24 04:00:00
